siglum,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11,level0_new,level1_new,level2_new,level3_new,level4_new,level5_new,level6_new,level7_new,level8_new,level9_new,level10_new,level11_new
US-Cn 24,936,55,16,2,0,0,0,0,0,0,0,0,31,6,2,0,0,0,0,0,0,0,0,0
V-CVbav lat. 8737,936,55,16,2,0,0,0,0,0,0,0,0,31,6,2,0,0,0,0,0,0,0,0,0
CZ-Pn XII A 24,207,19,15,2,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [01] I,207,19,15,2,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0
"E-BAR, s.s.",207,19,15,2,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0
E-Bbc Ms. 2545,207,19,15,2,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0
HR-Hf Cod. C Nr. 4,207,19,15,2,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0
PL-GD Mar. F 408,207,19,15,2,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0
PL-STAb ms. 1,207,19,15,2,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0
V-CVbav Cappella Sistina 27,207,19,15,2,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0
"E-TZ, Ms. 18",207,19,15,2,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0
CZ-Pst DE I 7,1233,19,15,2,0,0,0,0,0,0,0,0,38,2,1,0,0,0,0,0,0,0,0,0
